0
0.101245
0.20083
0.300414
0.401658
0.501244
0.60083
0.700416
0.800002
0.901247
1.00083
1.10042
1.2
1.30125
1.40084
1.50042
1.60001
1.70125
1.80084
1.90043
2.00001
2.10126
2.20084
2.30043
2.40001
2.50126
2.60085
2.70043
2.80002
2.90126
3.00085
3.10043
3.20002
3.30127
3.40085
3.50044
3.60002
3.70127
3.80085
3.90044
4.00003
4.10127
4.20086
4.30044
4.40003
4.50128
4.60086
4.70045
4.80003
4.90128
5.00086
5.10045
5.20004
5.30128
5.40087
5.50045
5.60004
5.70128
5.80087
5.90046
6.00004
6.10129
6.20087
6.30046
6.40004
6.50129
6.60085
6.70041
6.80163
6.9012
7.00076
7.10032
7.20154
7.30111
7.40067
7.50023
7.60145
7.70102
7.80058
7.90014
8.00136
8.10093
8.20049
8.30005
8.40127
8.50084
8.6004
8.70162
8.80118
8.90075
9.00031
9.10153
9.20109
9.30066
9.40022
9.50144
9.601
9.70057
9.80013
9.90135
10.0009
